order,file_path,thumbnail,set_key,langs,width,height,hide
336,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/360.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/360-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1765,3000,
337,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/361.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/361-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1772,3000,
338,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/362.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/362-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1769,3000,
339,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/363.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/363-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1761,3000,
340,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/364.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/364-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1772,3000,
341,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/365.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/365-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1770,3000,
342,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/366.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/366-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1754,3000,
343,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/367.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/367-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1781,3000,
344,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/368.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/368-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1776,3000,
345,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/369.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/369-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1780,3000,
346,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/370.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/370-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1770,3000,
347,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/371.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/371-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1773,3000,
348,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/372.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/372-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1776,3000,
349,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/373.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/373-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1779,3000,
350,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/374.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/374-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1776,3000,
351,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/375.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/375-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1778,3000,
352,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/376.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/376-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1775,3000,
353,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/377.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/377-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1776,3000,
354,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/378.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/378-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1776,3000,
355,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/379.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/379-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1776,3000,
356,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/380.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/380-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1781,3000,
357,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/381.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/381-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1769,3000,
358,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/382.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/382-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1779,3000,
359,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/383.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/383-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1776,3000,
360,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/384.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/384-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1767,3000,
361,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/385.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/385-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1778,3000,
362,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/386.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/386-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1769,3000,
363,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/387.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/387-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1761,3000,
364,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/388.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/388-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1773,3000,
365,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/389.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/389-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1776,3000,
366,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/390.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/390-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1780,3000,
367,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/391.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/391-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1779,3000,
368,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/392.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/392-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1773,3000,
369,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/393.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/393-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1760,3000,
370,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/394.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/394-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1779,3000,
371,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/395.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/395-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1761,3000,
372,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/396.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/396-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1773,3000,
373,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/397.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/397-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1764,3000,
374,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/398.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/398-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1779,3000,
375,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/399.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/399-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1773,3000,
376,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/400.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/400-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1773,3000,
377,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/401.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/401-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1760,3000,
378,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/402.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/402-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1769,3000,
379,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/403.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/403-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1772,3000,
380,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/404.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/404-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1771,3000,
381,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/405.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/405-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1769,3000,
382,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/406.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/406-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1779,3000,
383,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/407.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/407-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1773,3000,
384,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/408.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/408-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1772,3000,
385,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/409.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/409-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1762,3000,
386,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/410.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/410-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1772,3000,
387,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/411.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/411-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1764,3000,
388,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/412.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/412-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1765,3000,
389,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/413.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/413-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1762,3000,
390,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/414.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/414-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1776,3000,
391,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/415.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/415-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1779,3000,
392,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/416.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/416-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1772,3000,
393,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/417.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/417-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1760,3000,
394,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/418.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/418-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1773,3000,
395,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/419.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/419-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1765,3000,
396,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/420.jpg,https://skillnet.hum.uu.nl/data/E/Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598/420-thumb.jpg,Brieven-van-verscheyde-vermaerde-en-geleerde-mannen-deser-eeuwe-Amsterdam-1662-24-598,NL,1767,3000,
